"id_venda","id_cliente","id_produto","id_vendedor","data_venda","quantidade","valor","valor_total"
1968,22,38,9,"2022-07-16",8,1500.0,12000.0
1969,10,42,5,"2023-07-22",1,1500.0,1500.0
1970,1,17,13,"2023-11-29",9,1200.0,10800.0
1971,15,25,10,"2022-02-08",2,500.0,1000.0
1972,92,24,15,"2024-06-02",2,5000.0,10000.0
1973,97,26,2,"2024-11-15",7,3000.0,21000.0
1974,67,14,14,"2022-10-28",7,500.0,3500.0
1975,83,43,11,"2022-07-08",8,3000.0,24000.0
1976,62,47,9,"2022-05-06",9,1500.0,13500.0
1977,4,43,14,"2022-08-10",1,3000.0,3000.0
1978,90,32,16,"2022-10-01",2,800.0,1600.0
1979,67,21,4,"2022-10-29",3,5000.0,15000.0
1980,10,41,6,"2024-03-19",6,2000.0,12000.0
1981,15,9,17,"2022-07-17",1,2500.0,2500.0
1982,74,34,3,"2023-01-30",3,3500.0,10500.0
1983,56,28,5,"2022-08-05",3,3000.0,9000.0
1984,17,44,18,"2024-09-21",5,500.0,2500.0
1985,27,41,14,"2024-08-06",5,2000.0,10000.0
1986,89,16,1,"2023-02-26",2,2500.0,5000.0
1987,95,23,11,"2024-08-31",1,3000.0,3000.0
1988,45,30,17,"2024-03-27",2,800.0,1600.0
1989,55,31,17,"2023-08-06",3,3000.0,9000.0
1990,76,39,7,"2022-08-11",7,3500.0,24500.0
1991,20,17,13,"2024-03-27",3,1200.0,3600.0
1992,87,45,20,"2024-08-19",8,2000.0,16000.0
1993,83,18,11,"2024-12-01",2,1500.0,3000.0
1994,6,38,9,"2024-12-01",3,1500.0,4500.0
1995,39,37,2,"2023-01-01",5,3500.0,17500.0
1996,16,31,4,"2024-11-24",8,3000.0,24000.0
1997,55,32,19,"2022-11-12",7,800.0,5600.0
1998,53,37,2,"2023-12-26",9,3500.0,31500.0
1999,4,40,20,"2022-01-22",1,1500.0,1500.0
2000,29,14,14,"2022-11-16",9,500.0,4500.0
2001,84,26,3,"2024-07-22",4,3000.0,12000.0
2002,9,49,12,"2024-03-14",6,3000.0,18000.0
2003,32,39,1,"2022-08-28",6,3500.0,21000.0
2004,4,23,6,"2024-09-26",7,3000.0,21000.0
2005,50,9,14,"2024-12-14",5,2500.0,12500.0
2006,79,45,2,"2024-03-13",6,2000.0,12000.0
2007,30,13,19,"2024-11-07",1,2500.0,2500.0
2008,31,48,20,"2024-10-17",4,1500.0,6000.0
2009,57,48,7,"2022-10-31",3,1500.0,4500.0
2010,11,21,14,"2022-11-06",6,5000.0,30000.0
2011,7,40,4,"2023-06-13",6,1500.0,9000.0
2012,79,49,8,"2023-10-08",9,3000.0,27000.0
2013,17,39,14,"2022-09-24",5,3500.0,17500.0
2014,1,36,12,"2024-02-09",4,1500.0,6000.0
2015,68,20,6,"2022-02-15",2,500.0,1000.0
2016,35,28,16,"2022-10-13",2,3000.0,6000.0
2017,57,40,15,"2023-04-09",5,1500.0,7500.0
2018,33,17,17,"2023-11-05",6,1200.0,7200.0
2019,73,50,8,"2022-05-26",6,1500.0,9000.0
2020,11,23,14,"2022-05-12",3,3000.0,9000.0
2021,56,25,4,"2022-02-20",2,500.0,1000.0
2022,27,6,6,"2022-10-06",1,3000.0,3000.0
2023,12,27,18,"2024-09-03",1,5000.0,5000.0
2024,15,24,18,"2024-04-28",7,5000.0,35000.0
2025,98,25,15,"2024-04-06",3,500.0,1500.0
2026,29,21,11,"2022-05-29",7,5000.0,35000.0
2027,89,45,2,"2024-01-07",7,2000.0,14000.0
2028,52,32,8,"2024-02-26",3,800.0,2400.0
2029,100,42,5,"2024-12-26",3,1500.0,4500.0
2030,81,45,16,"2023-10-08",1,2000.0,2000.0
2031,3,7,18,"2024-11-18",6,3000.0,18000.0
2032,38,45,14,"2022-04-30",5,2000.0,10000.0
2033,74,12,14,"2023-01-28",3,1500.0,4500.0
2034,84,11,11,"2024-06-02",5,800.0,4000.0
2035,26,50,17,"2023-10-07",1,1500.0,1500.0
2036,41,36,3,"2022-02-15",1,1500.0,1500.0
2037,80,20,8,"2024-11-25",7,500.0,3500.0
2038,48,18,13,"2022-02-17",9,1500.0,13500.0
2039,59,40,16,"2023-06-18",3,1500.0,4500.0
2040,40,22,18,"2022-11-29",5,1000.0,5000.0
2041,54,22,10,"2024-07-19",3,1000.0,3000.0
2042,23,14,19,"2023-09-22",9,500.0,4500.0
2043,94,36,9,"2023-04-20",5,1500.0,7500.0
2044,97,25,12,"2024-03-13",8,500.0,4000.0
2045,21,36,4,"2024-05-05",2,1500.0,3000.0
2046,49,50,15,"2024-10-25",5,1500.0,7500.0
2047,22,4,8,"2022-05-02",9,1500.0,13500.0
2048,6,46,8,"2022-03-07",4,2500.0,10000.0
2049,60,10,5,"2024-05-29",2,3500.0,7000.0
2050,36,20,19,"2023-01-21",7,500.0,3500.0
2051,73,33,11,"2024-09-19",9,3000.0,27000.0
2052,32,50,18,"2024-02-16",7,1500.0,10500.0
2053,50,8,3,"2022-04-23",6,2200.0,13200.0
2054,2,16,8,"2023-12-19",1,2500.0,2500.0
2055,5,22,13,"2024-06-01",9,1000.0,9000.0
2056,6,11,12,"2022-06-10",5,800.0,4000.0
2057,99,12,1,"2022-03-21",6,1500.0,9000.0
2058,55,18,14,"2023-02-02",1,1500.0,1500.0
2059,46,1,9,"2022-08-17",7,1500.0,10500.0
2060,36,40,7,"2023-03-22",8,1500.0,12000.0
2061,44,44,2,"2024-06-15",1,500.0,500.0
2062,80,18,19,"2023-11-16",6,1500.0,9000.0
2063,49,34,4,"2023-01-25",2,3500.0,7000.0
2064,86,41,2,"2022-02-03",5,2000.0,10000.0
2065,100,26,19,"2023-04-14",4,3000.0,12000.0
2066,96,46,14,"2022-02-23",7,2500.0,17500.0
2067,14,13,15,"2024-08-18",3,2500.0,7500.0
2068,20,23,18,"2024-01-29",9,3000.0,27000.0
2069,84,24,20,"2024-07-02",6,5000.0,30000.0
2070,79,2,7,"2023-07-11",7,2500.0,17500.0
2071,53,47,5,"2022-09-08",1,1500.0,1500.0
2072,17,8,13,"2022-08-17",5,2200.0,11000.0
2073,73,21,15,"2024-12-26",2,5000.0,10000.0
2074,9,24,13,"2022-10-27",3,5000.0,15000.0
2075,37,35,19,"2022-10-18",1,3500.0,3500.0
2076,28,4,17,"2024-09-26",2,1500.0,3000.0
2077,16,10,1,"2022-11-25",3,3500.0,10500.0
2078,83,1,6,"2022-03-04",8,1500.0,12000.0
2079,5,25,12,"2024-10-26",8,500.0,4000.0
2080,98,18,12,"2022-11-04",4,1500.0,6000.0
2081,50,9,8,"2023-08-08",5,2500.0,12500.0
2082,17,18,4,"2023-10-31",5,1500.0,7500.0
2083,48,22,10,"2024-10-25",2,1000.0,2000.0
2084,13,26,12,"2024-10-03",2,3000.0,6000.0
2085,17,25,7,"2023-07-02",2,500.0,1000.0
2086,42,15,6,"2023-04-07",8,500.0,4000.0
2087,19,14,20,"2023-04-05",3,500.0,1500.0
2088,64,49,20,"2022-11-17",1,3000.0,3000.0
2089,89,49,7,"2024-07-09",5,3000.0,15000.0
2090,91,47,13,"2022-05-01",6,1500.0,9000.0
2091,22,2,13,"2024-05-13",8,2500.0,20000.0
2092,67,22,5,"2022-01-25",8,1000.0,8000.0
2093,100,3,7,"2022-04-24",2,3500.0,7000.0
2094,10,31,7,"2024-12-19",9,3000.0,27000.0
2095,30,2,19,"2024-08-30",1,2500.0,2500.0
2096,56,1,1,"2024-03-12",1,1500.0,1500.0
2097,21,24,8,"2023-01-07",6,5000.0,30000.0
2098,86,37,11,"2024-06-26",9,3500.0,31500.0
2099,97,49,19,"2024-08-10",9,3000.0,27000.0
2100,14,47,6,"2023-09-05",2,1500.0,3000.0
2101,56,2,2,"2022-11-24",6,2500.0,15000.0
2102,37,41,11,"2022-07-10",2,2000.0,4000.0
2103,90,34,19,"2024-09-20",2,3500.0,7000.0
2104,16,10,11,"2022-03-13",7,3500.0,24500.0
2105,26,23,8,"2023-11-04",6,3000.0,18000.0
2106,54,35,15,"2023-06-30",7,3500.0,24500.0
2107,55,31,9,"2023-04-25",7,3000.0,21000.0
2108,79,27,19,"2023-12-17",9,5000.0,45000.0
2109,48,20,5,"2023-09-09",7,500.0,3500.0
2110,35,43,13,"2024-05-30",3,3000.0,9000.0
2111,66,15,9,"2022-02-23",4,500.0,2000.0
2112,97,34,16,"2022-03-07",2,3500.0,7000.0
2113,18,31,15,"2022-01-03",5,3000.0,15000.0
2114,3,44,11,"2023-10-20",4,500.0,2000.0
2115,70,48,12,"2023-01-12",1,1500.0,1500.0
2116,28,50,6,"2023-10-10",2,1500.0,3000.0
2117,60,36,16,"2022-09-16",5,1500.0,7500.0
2118,37,44,5,"2023-11-29",2,500.0,1000.0
2119,73,6,16,"2024-11-08",4,3000.0,12000.0
2120,79,27,7,"2023-09-02",1,5000.0,5000.0
2121,72,49,13,"2023-06-04",7,3000.0,21000.0
2122,92,38,10,"2024-01-12",5,1500.0,7500.0
2123,5,3,12,"2023-06-03",8,3500.0,28000.0
2124,89,45,4,"2023-12-30",1,2000.0,2000.0
2125,56,35,1,"2024-06-25",3,3500.0,10500.0
2126,41,5,7,"2023-06-18",4,1500.0,6000.0
2127,19,26,18,"2024-10-24",6,3000.0,18000.0
2128,82,34,10,"2024-03-04",4,3500.0,14000.0
2129,79,41,7,"2024-07-25",3,2000.0,6000.0
2130,47,27,16,"2023-09-17",5,5000.0,25000.0
2131,88,42,18,"2023-06-07",5,1500.0,7500.0
2132,33,15,15,"2022-01-18",6,500.0,3000.0
2133,5,32,18,"2022-01-23",3,800.0,2400.0
2134,88,31,10,"2022-05-19",3,3000.0,9000.0
2135,23,26,2,"2024-11-04",2,3000.0,6000.0
2136,98,44,7,"2023-10-21",4,500.0,2000.0
2137,67,2,17,"2022-09-04",5,2500.0,12500.0
2138,7,7,18,"2024-10-23",2,3000.0,6000.0
2139,68,40,7,"2024-12-05",2,1500.0,3000.0
2140,99,4,4,"2024-09-11",4,1500.0,6000.0
2141,56,22,13,"2022-03-09",9,1000.0,9000.0
2142,93,2,9,"2023-10-12",9,2500.0,22500.0
2143,86,33,3,"2024-01-20",8,3000.0,24000.0
2144,68,39,8,"2024-03-03",2,3500.0,7000.0
2145,63,23,1,"2023-01-26",7,3000.0,21000.0
2146,49,46,3,"2024-03-05",4,2500.0,10000.0
2147,77,14,20,"2024-03-18",5,500.0,2500.0
2148,18,13,14,"2024-09-23",6,2500.0,15000.0
2149,27,11,18,"2024-07-15",1,800.0,800.0
2150,35,27,5,"2022-11-03",5,5000.0,25000.0
2151,48,23,16,"2023-01-08",1,3000.0,3000.0
2152,19,34,4,"2022-09-11",1,3500.0,3500.0
2153,26,28,17,"2024-12-16",8,3000.0,24000.0
2154,100,43,14,"2024-03-12",5,3000.0,15000.0
2155,83,21,13,"2023-10-18",6,5000.0,30000.0
2156,88,25,15,"2024-02-26",7,500.0,3500.0
2157,92,24,9,"2024-04-17",7,5000.0,35000.0
2158,87,48,2,"2022-03-08",1,1500.0,1500.0
2159,6,16,18,"2024-09-01",5,2500.0,12500.0
2160,14,33,17,"2022-05-20",4,3000.0,12000.0
2161,70,21,13,"2024-01-10",9,5000.0,45000.0
2162,11,42,2,"2024-08-22",6,1500.0,9000.0
2163,99,40,14,"2023-01-16",9,1500.0,13500.0
2164,4,27,2,"2024-05-02",9,5000.0,45000.0
2165,42,17,10,"2022-03-16",8,1200.0,9600.0
2166,63,2,8,"2024-08-29",9,2500.0,22500.0
2167,43,25,7,"2022-05-31",1,500.0,500.0
2168,54,44,2,"2022-10-04",9,500.0,4500.0
2169,87,1,3,"2022-03-08",1,1500.0,1500.0
2170,50,38,1,"2022-06-18",3,1500.0,4500.0
2171,6,10,17,"2024-07-08",7,3500.0,24500.0
2172,53,2,11,"2023-01-01",7,2500.0,17500.0
2173,23,42,18,"2022-03-15",2,1500.0,3000.0
2174,23,35,18,"2023-05-27",9,3500.0,31500.0
2175,81,37,15,"2023-01-10",3,3500.0,10500.0
2176,78,15,12,"2022-02-07",3,500.0,1500.0
2177,60,15,2,"2024-08-12",5,500.0,2500.0
2178,77,5,18,"2022-11-11",4,1500.0,6000.0
2179,49,13,20,"2023-02-25",8,2500.0,20000.0
2180,36,18,9,"2024-04-11",3,1500.0,4500.0
2181,59,50,2,"2023-03-09",7,1500.0,10500.0
2182,29,4,12,"2023-07-24",5,1500.0,7500.0
2183,87,47,12,"2023-09-10",5,1500.0,7500.0
2184,74,17,16,"2024-10-02",8,1200.0,9600.0
2185,99,31,18,"2023-10-21",6,3000.0,18000.0
2186,24,12,16,"2024-05-24",7,1500.0,10500.0
2187,51,35,12,"2024-10-16",5,3500.0,17500.0
2188,38,37,2,"2022-08-02",4,3500.0,14000.0
2189,35,27,4,"2022-12-23",8,5000.0,40000.0
2190,11,41,12,"2024-04-09",2,2000.0,4000.0
2191,52,49,12,"2023-10-10",4,3000.0,12000.0
2192,34,41,12,"2024-01-20",5,2000.0,10000.0
2193,77,45,10,"2024-12-29",2,2000.0,4000.0
2194,49,18,18,"2022-10-14",4,1500.0,6000.0
2195,94,8,11,"2022-08-23",8,2200.0,17600.0
2196,91,25,13,"2024-06-22",3,500.0,1500.0
2197,88,23,20,"2023-01-21",8,3000.0,24000.0
2198,40,45,9,"2022-07-09",3,2000.0,6000.0
2199,17,6,4,"2023-01-03",3,3000.0,9000.0
2200,17,47,14,"2023-12-17",3,1500.0,4500.0
2201,97,50,19,"2024-10-18",4,1500.0,6000.0
2202,87,28,14,"2024-02-22",2,3000.0,6000.0
2203,9,21,15,"2023-04-25",7,5000.0,35000.0
2204,72,2,8,"2023-12-22",9,2500.0,22500.0
2205,34,41,3,"2024-07-26",2,2000.0,4000.0
2206,18,50,1,"2024-07-28",1,1500.0,1500.0
2207,18,49,11,"2023-08-12",4,3000.0,12000.0
2208,2,47,7,"2024-07-29",2,1500.0,3000.0
2209,31,24,2,"2024-09-05",8,5000.0,40000.0
2210,37,15,17,"2022-04-23",4,500.0,2000.0
2211,89,27,18,"2023-11-14",8,5000.0,40000.0
2212,63,30,18,"2022-07-07",8,800.0,6400.0
2213,56,35,6,"2023-06-05",5,3500.0,17500.0
2214,55,33,3,"2023-05-03",9,3000.0,27000.0
2215,54,47,12,"2023-04-10",5,1500.0,7500.0
2216,36,26,2,"2023-02-22",4,3000.0,12000.0
2217,7,38,13,"2023-09-23",1,1500.0,1500.0
2218,33,25,15,"2023-08-01",9,500.0,4500.0
2219,27,1,6,"2023-06-20",2,1500.0,3000.0
2220,92,38,14,"2023-07-22",4,1500.0,6000.0
2221,44,36,16,"2022-01-31",4,1500.0,6000.0
2222,100,41,3,"2023-09-10",3,2000.0,6000.0
2223,31,41,11,"2022-04-05",6,2000.0,12000.0
2224,27,6,17,"2023-05-22",8,3000.0,24000.0
2225,37,34,7,"2023-07-16",4,3500.0,14000.0
2226,80,31,7,"2022-05-19",8,3000.0,24000.0
2227,98,23,19,"2022-10-03",8,3000.0,24000.0
2228,31,25,17,"2023-06-26",1,500.0,500.0
2229,71,30,5,"2023-10-10",1,800.0,800.0
2230,67,29,9,"2022-11-13",5,2500.0,12500.0
2231,26,30,2,"2024-08-12",2,800.0,1600.0
2232,81,20,11,"2023-02-20",1,500.0,500.0
2233,44,4,17,"2023-03-18",5,1500.0,7500.0
2234,47,21,17,"2024-03-23",7,5000.0,35000.0
2235,20,48,1,"2024-11-23",8,1500.0,12000.0
2236,9,38,17,"2022-05-01",1,1500.0,1500.0
2237,15,27,20,"2023-01-17",2,5000.0,10000.0
2238,40,3,2,"2023-02-05",8,3500.0,28000.0
2239,94,26,11,"2022-08-22",8,3000.0,24000.0
2240,77,13,1,"2022-08-28",9,2500.0,22500.0
2241,45,14,2,"2024-10-15",8,500.0,4000.0
2242,98,4,14,"2022-05-19",4,1500.0,6000.0
2243,21,37,8,"2023-06-08",3,3500.0,10500.0
2244,9,48,17,"2023-05-29",8,1500.0,12000.0
2245,5,6,3,"2022-12-09",1,3000.0,3000.0
2246,45,33,18,"2024-12-03",5,3000.0,15000.0
2247,36,29,9,"2022-11-13",7,2500.0,17500.0
2248,83,46,6,"2023-08-15",1,2500.0,2500.0
2249,78,43,12,"2024-09-04",8,3000.0,24000.0
2250,44,3,3,"2024-12-08",9,3500.0,31500.0
2251,77,23,17,"2024-01-23",8,3000.0,24000.0
2252,98,23,17,"2022-09-11",3,3000.0,9000.0
2253,92,17,7,"2022-03-04",2,1200.0,2400.0
2254,75,47,8,"2023-04-29",7,1500.0,10500.0
2255,34,15,5,"2022-12-16",9,500.0,4500.0
2256,69,31,14,"2022-05-16",9,3000.0,27000.0
2257,2,5,5,"2022-01-18",9,1500.0,13500.0
2258,49,34,5,"2023-12-07",3,3500.0,10500.0
2259,59,26,16,"2024-05-03",2,3000.0,6000.0
2260,76,10,14,"2024-04-14",9,3500.0,31500.0
2261,58,16,5,"2024-10-10",1,2500.0,2500.0
2262,7,39,18,"2022-02-02",9,3500.0,31500.0
2263,87,5,14,"2023-10-31",4,1500.0,6000.0
2264,91,34,7,"2024-04-03",1,3500.0,3500.0
2265,58,38,11,"2022-11-30",9,1500.0,13500.0
2266,90,49,7,"2024-01-02",5,3000.0,15000.0
2267,40,20,14,"2024-06-13",2,500.0,1000.0
2268,64,49,2,"2023-10-12",1,3000.0,3000.0
2269,98,28,20,"2023-09-13",8,3000.0,24000.0
2270,84,50,7,"2023-01-06",2,1500.0,3000.0
2271,5,41,19,"2024-10-31",1,2000.0,2000.0
2272,93,24,14,"2023-11-23",5,5000.0,25000.0
2273,2,30,4,"2022-05-14",2,800.0,1600.0
2274,13,29,6,"2022-11-08",8,2500.0,20000.0
2275,21,28,17,"2023-01-12",9,3000.0,27000.0
2276,87,43,8,"2022-12-27",5,3000.0,15000.0
2277,11,23,8,"2023-07-15",7,3000.0,21000.0
2278,8,47,15,"2024-10-17",4,1500.0,6000.0
2279,42,38,4,"2023-08-28",2,1500.0,3000.0
2280,87,5,1,"2022-09-03",6,1500.0,9000.0
2281,2,31,8,"2024-03-10",4,3000.0,12000.0
2282,85,50,1,"2024-12-17",4,1500.0,6000.0
2283,18,26,6,"2023-02-17",2,3000.0,6000.0
2284,65,45,20,"2022-09-21",9,2000.0,18000.0
2285,10,1,8,"2023-07-22",6,1500.0,9000.0
2286,33,2,12,"2022-10-12",9,2500.0,22500.0
2287,42,21,14,"2024-01-18",9,5000.0,45000.0
2288,36,46,13,"2022-10-08",9,2500.0,22500.0
2289,62,9,19,"2023-02-01",6,2500.0,15000.0
2290,28,30,2,"2022-03-18",9,800.0,7200.0
2291,33,46,9,"2024-01-24",6,2500.0,15000.0
2292,72,10,10,"2023-09-18",4,3500.0,14000.0
2293,13,21,4,"2023-03-26",4,5000.0,20000.0
2294,93,3,3,"2023-06-16",2,3500.0,7000.0
2295,31,40,3,"2023-09-09",7,1500.0,10500.0
2296,79,14,12,"2022-03-22",1,500.0,500.0
2297,33,22,20,"2024-11-13",1,1000.0,1000.0
2298,79,46,13,"2022-02-24",9,2500.0,22500.0
2299,97,4,20,"2023-07-09",5,1500.0,7500.0
2300,30,34,20,"2022-04-24",4,3500.0,14000.0
2301,1,18,15,"2022-05-14",6,1500.0,9000.0
2302,81,13,13,"2024-05-21",1,2500.0,2500.0
2303,47,50,3,"2023-03-27",3,1500.0,4500.0
2304,2,39,4,"2024-07-16",9,3500.0,31500.0
2305,10,11,12,"2022-04-22",3,800.0,2400.0
2306,25,25,17,"2024-05-19",7,500.0,3500.0
2307,73,5,20,"2024-03-09",5,1500.0,7500.0
2308,95,36,1,"2023-08-23",7,1500.0,10500.0
2309,70,28,16,"2024-10-19",2,3000.0,6000.0
2310,62,27,1,"2022-07-23",4,5000.0,20000.0
2311,67,14,19,"2024-12-21",7,500.0,3500.0
2312,18,29,4,"2023-06-10",1,2500.0,2500.0
2313,6,18,4,"2024-04-24",7,1500.0,10500.0
2314,36,23,7,"2024-10-25",5,3000.0,15000.0
2315,32,45,8,"2022-03-01",5,2000.0,10000.0
2316,61,26,11,"2022-10-05",4,3000.0,12000.0
2317,34,8,11,"2022-06-28",6,2200.0,13200.0
2318,18,19,2,"2023-02-24",7,2200.0,15400.0
2319,94,2,19,"2023-12-30",5,2500.0,12500.0
2320,96,33,2,"2023-02-18",4,3000.0,12000.0
2321,92,26,17,"2023-01-18",6,3000.0,18000.0
2322,87,50,16,"2022-01-07",3,1500.0,4500.0
2323,11,22,1,"2024-02-06",5,1000.0,5000.0
2324,21,13,12,"2023-01-26",3,2500.0,7500.0
2325,87,26,14,"2022-11-13",6,3000.0,18000.0
2326,8,27,17,"2023-03-21",4,5000.0,20000.0
2327,55,28,1,"2024-12-21",1,3000.0,3000.0
2328,4,30,18,"2022-06-24",8,800.0,6400.0
2329,32,50,18,"2024-07-28",3,1500.0,4500.0
2330,87,9,2,"2024-01-30",3,2500.0,7500.0
2331,66,29,1,"2023-01-14",4,2500.0,10000.0
2332,50,32,2,"2023-03-23",5,800.0,4000.0
2333,81,31,13,"2023-09-08",9,3000.0,27000.0
2334,30,15,12,"2022-12-24",1,500.0,500.0
2335,65,48,2,"2023-05-16",5,1500.0,7500.0
2336,80,36,3,"2022-08-15",8,1500.0,12000.0
2337,41,34,10,"2023-09-29",9,3500.0,31500.0
2338,85,41,10,"2023-04-27",9,2000.0,18000.0
2339,9,22,10,"2024-02-11",1,1000.0,1000.0
2340,67,3,14,"2024-06-02",7,3500.0,24500.0
2341,86,25,5,"2023-06-09",5,500.0,2500.0
2342,79,11,12,"2022-11-02",3,800.0,2400.0
2343,88,41,5,"2023-02-27",6,2000.0,12000.0
2344,97,10,5,"2023-11-13",7,3500.0,24500.0
2345,62,20,11,"2022-05-30",9,500.0,4500.0
2346,87,27,19,"2022-11-27",9,5000.0,45000.0
2347,34,19,9,"2024-07-14",9,2200.0,19800.0
2348,85,43,3,"2022-11-07",6,3000.0,18000.0
2349,46,13,2,"2023-11-22",2,2500.0,5000.0
2350,65,40,16,"2024-03-18",6,1500.0,9000.0
2351,95,42,18,"2023-06-20",5,1500.0,7500.0
2352,36,7,6,"2022-07-31",2,3000.0,6000.0
2353,69,21,19,"2022-03-01",5,5000.0,25000.0
2354,97,36,6,"2023-08-29",9,1500.0,13500.0
2355,21,2,2,"2024-08-05",4,2500.0,10000.0
2356,45,2,18,"2022-04-30",7,2500.0,17500.0
2357,63,35,7,"2023-05-07",8,3500.0,28000.0
2358,22,48,3,"2024-03-14",3,1500.0,4500.0
2359,28,14,16,"2023-07-18",4,500.0,2000.0
2360,26,12,9,"2022-11-06",6,1500.0,9000.0
2361,32,22,1,"2024-08-13",2,1000.0,2000.0
2362,96,45,19,"2023-05-29",1,2000.0,2000.0
2363,56,19,7,"2024-07-24",7,2200.0,15400.0
2364,88,7,10,"2024-12-11",5,3000.0,15000.0
2365,24,12,15,"2023-01-19",5,1500.0,7500.0
2366,77,7,11,"2023-06-26",1,3000.0,3000.0
2367,91,10,10,"2022-01-14",3,3500.0,10500.0
2368,9,12,7,"2024-05-07",8,1500.0,12000.0
2369,42,37,8,"2023-11-09",9,3500.0,31500.0
2370,56,49,7,"2023-02-12",9,3000.0,27000.0
2371,72,38,1,"2024-03-30",9,1500.0,13500.0
2372,72,36,2,"2022-10-17",8,1500.0,12000.0
2373,17,38,6,"2022-10-18",6,1500.0,9000.0
2374,97,38,3,"2023-06-17",2,1500.0,3000.0
2375,74,24,20,"2024-10-03",9,5000.0,45000.0
2376,79,12,17,"2023-01-01",4,1500.0,6000.0
2377,78,46,1,"2023-02-07",3,2500.0,7500.0
2378,17,1,20,"2023-05-26",4,1500.0,6000.0
2379,18,4,13,"2023-08-06",2,1500.0,3000.0
2380,39,38,3,"2022-09-10",7,1500.0,10500.0
2381,56,19,14,"2024-02-07",4,2200.0,8800.0
2382,23,21,14,"2022-06-19",3,5000.0,15000.0
2383,28,11,14,"2024-08-30",8,800.0,6400.0
2384,38,6,7,"2024-02-05",4,3000.0,12000.0
2385,56,25,8,"2023-04-06",7,500.0,3500.0
2386,65,45,9,"2023-03-29",1,2000.0,2000.0
2387,1,13,18,"2023-11-14",6,2500.0,15000.0
2388,73,37,1,"2022-08-28",6,3500.0,21000.0
2389,20,34,4,"2022-08-26",6,3500.0,21000.0
2390,21,37,20,"2022-06-24",8,3500.0,28000.0
2391,8,38,14,"2022-06-12",6,1500.0,9000.0
2392,53,47,10,"2022-07-20",1,1500.0,1500.0
2393,49,5,20,"2022-03-08",5,1500.0,7500.0
2394,35,21,9,"2022-10-12",1,5000.0,5000.0
2395,69,16,18,"2023-08-27",6,2500.0,15000.0
2396,56,33,16,"2022-10-28",3,3000.0,9000.0
2397,29,6,6,"2024-07-02",7,3000.0,21000.0
2398,74,46,9,"2022-07-17",4,2500.0,10000.0
2399,68,4,5,"2022-07-27",2,1500.0,3000.0
2400,5,39,16,"2022-04-27",1,3500.0,3500.0
2401,13,5,10,"2024-06-17",9,1500.0,13500.0
2402,74,4,6,"2022-09-26",8,1500.0,12000.0
2403,14,45,13,"2023-07-03",6,2000.0,12000.0
2404,78,33,11,"2024-02-01",5,3000.0,15000.0
2405,13,47,14,"2023-05-07",3,1500.0,4500.0
2406,20,46,12,"2023-11-05",9,2500.0,22500.0
2407,77,39,6,"2024-03-09",9,3500.0,31500.0
2408,64,13,11,"2023-07-10",3,2500.0,7500.0
2409,7,29,16,"2024-05-21",9,2500.0,22500.0
2410,28,32,3,"2023-09-19",5,800.0,4000.0
2411,57,18,10,"2022-10-10",3,1500.0,4500.0
2412,66,1,10,"2023-04-06",9,1500.0,13500.0
2413,44,43,19,"2022-06-07",9,3000.0,27000.0
2414,73,49,20,"2022-09-18",5,3000.0,15000.0
2415,87,47,10,"2022-06-06",9,1500.0,13500.0
2416,6,43,15,"2023-09-08",9,3000.0,27000.0
2417,29,21,6,"2022-06-05",9,5000.0,45000.0
2418,76,43,9,"2023-02-21",8,3000.0,24000.0
2419,65,27,3,"2023-09-07",8,5000.0,40000.0
2420,78,44,19,"2022-02-09",9,500.0,4500.0
2421,37,2,1,"2022-12-03",6,2500.0,15000.0
2422,25,6,15,"2023-09-28",3,3000.0,9000.0
2423,70,42,19,"2023-04-13",4,1500.0,6000.0
2424,81,5,8,"2023-02-07",7,1500.0,10500.0
2425,62,24,20,"2023-06-15",4,5000.0,20000.0
2426,23,34,13,"2022-01-08",6,3500.0,21000.0
2427,50,2,14,"2023-02-12",5,2500.0,12500.0
2428,31,12,1,"2022-07-07",4,1500.0,6000.0
2429,76,22,18,"2023-03-19",4,1000.0,4000.0
2430,4,9,10,"2023-05-27",1,2500.0,2500.0
2431,73,19,15,"2024-04-14",9,2200.0,19800.0
2432,13,2,7,"2022-05-25",9,2500.0,22500.0
2433,95,4,4,"2022-04-16",5,1500.0,7500.0
2434,94,46,18,"2022-10-12",8,2500.0,20000.0
2435,24,25,2,"2022-10-04",5,500.0,2500.0
2436,17,40,11,"2024-03-06",7,1500.0,10500.0
2437,71,20,3,"2024-08-17",7,500.0,3500.0
2438,53,14,14,"2023-01-17",7,500.0,3500.0
2439,72,3,5,"2022-07-31",5,3500.0,17500.0
2440,62,14,17,"2024-09-14",3,500.0,1500.0
2441,100,40,15,"2024-05-10",4,1500.0,6000.0
2442,40,43,11,"2023-04-22",3,3000.0,9000.0
2443,22,18,8,"2024-02-28",8,1500.0,12000.0
2444,8,32,14,"2024-01-20",4,800.0,3200.0
2445,90,37,8,"2022-05-06",7,3500.0,24500.0
2446,61,14,3,"2023-07-16",1,500.0,500.0
2447,70,34,9,"2023-06-13",8,3500.0,28000.0
2448,39,44,20,"2022-09-24",4,500.0,2000.0
2449,69,19,6,"2023-11-22",8,2200.0,17600.0
2450,27,33,7,"2023-08-28",2,3000.0,6000.0
2451,38,7,19,"2022-01-06",4,3000.0,12000.0
